Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Avg_IntrReward_Last_100_Episodes	Elapsed_Time_Hours
1260000	-2.57	4.106714014878563	-2.57	15787	0.6976	0.0001	0.7606116	4.1269025242328645
1270000	-2.56	3.95808034279245	-2.56	15911	0.6952	0.0001	0.22603573	4.160985293123457
1280000	-2.48	3.806520721078502	-2.48	16042	0.6928000000000001	0.0001	0.18026066	4.195509320696195
1290000	-2.83	4.190596616234973	-2.83	16171	0.6904	0.0001	0.14902882	4.229518518779013
1300000	-2.2	4.310452412450461	-2.2	16299	0.688	0.0001	0.34714028	4.263582843343417
1310000	-2.1	3.9357337308308855	-2.1	16431	0.6856	0.0001	0.19658218	4.297741271853447
1320000	-2.23	3.815376783490721	-2.23	16549	0.6832	0.0001	0.15455593	4.332055276301172
1330000	-2.46	4.1747335244300325	-2.46	16674	0.6808	0.0001	0.24752665	4.365976639654901
1340000	-2.37	3.8617483087327162	-2.37	16801	0.6784	0.0001	0.17750813	4.40008352888955
1350000	-2.16	3.700594546826226	-2.16	16931	0.6759999999999999	0.0001	0.26210734	4.4342474595705665
1360000	-1.65	3.5478866949213583	-1.65	17055	0.6736	0.0001	0.1717446	4.468836028708352
1370000	-2.31	3.390265476330725	-2.31	17184	0.6712	0.0001	0.3102797	4.503123644921515
1380000	-2.01	3.223336780418702	-2.01	17316	0.6688000000000001	0.0001	0.21270745	4.537427304784457
1390000	-2.56	3.834892436561943	-2.56	17441	0.6664	0.0001	0.15025195	4.571683702468872
1400000	-2.17	3.370623087798457	-2.17	17565	0.6639999999999999	0.0001	0.21042919	4.605970335933897
1410000	-2.57	4.3732253543580395	-2.57	17692	0.6616	0.0001	0.9582437	4.640252491169505
1420000	-2.2	3.54400902933387	-2.2	17825	0.6592	0.0001	0.35871223	4.674555572602484
1430000	-2.65	3.6588932752951404	-2.65	17958	0.6568	0.0001	0.18618715	4.7088801123036275
1440000	-2.26	3.82	-2.26	18089	0.6544	0.0001	0.18893357	4.743640205330319
1450000	-2.83	3.9700251888369675	-2.83	18214	0.652	0.0001	0.23815191	4.777886521683799
1460000	-1.97	3.5705881868398097	-1.97	18333	0.6496	0.0001	0.23696315	4.812168944213125
1470000	-1.27	2.9928414592156396	-1.27	18467	0.6472	0.0001	0.16958924	4.846445111632347
1480000	-2.5	4.253234063627348	-2.5	18593	0.6448	0.0001	0.14037731	4.880843675202794
1490000	-1.75	3.488194375317981	-1.75	18719	0.6424000000000001	0.0001	0.26197103	4.915081417361895
1500000	-2.41	3.313894989283758	-2.41	18840	0.6399999999999999	0.0001	0.24401227	4.9490142316288415
1510000	-2.48	3.716127016128486	-2.48	18957	0.6376	0.0001	0.3789135	4.982953093780411
1520000	-2.19	3.5544197838747187	-2.19	19089	0.6352	0.0001	0.17935047	5.017579380538728
1530000	-2.64	4.1964747109925495	-2.64	19219	0.6328	0.0001	0.23113222	5.052084742387136
